pair_id,similarity_type,candidate_id,job_id,candidate_title,job_title,candidate_skills,job_requirements,predicted_similarity,human_label
423,high,7730,11462,Quản Lý Kỹ Thuật,TUYỂN DỤNG NHÂN VIÊN KINH DOANH,"['tư duy logic', 'giải quyết vấn đề', 'khả năng học hỏi công nghệ mới', 'giao tiếp kỹ thuật', 'sử dụng thành thạo máy tính', 'kiến thức cơ bản về mạng/phần cứng', 'làm việc nhóm', 'tiếng anh kỹ thuật cơ bản']","- Ưu tiên ứng viên có kinh nghiệm trong lĩnh vực kinh doanh, sale,. - Khả năng thiết lập và duy trì mối quan hệ với khách hàng. - Kỹ năng làm việc độc lập, sắp xếp công việc khoa học và làm việc nhóm tốt. - Kỹ năng giao tiếp tốt, đàm phán, thuyết phục, giải quyết vấn đề. - Nhanh nhẹn, hoạt bát, chăm chỉ",0.908,
424,medium,7730,3870,Quản Lý Kỹ Thuật,Key Account Specialist,"['tư duy logic', 'giải quyết vấn đề', 'khả năng học hỏi công nghệ mới', 'giao tiếp kỹ thuật', 'sử dụng thành thạo máy tính', 'kiến thức cơ bản về mạng/phần cứng', 'làm việc nhóm', 'tiếng anh kỹ thuật cơ bản']","• Tốt nghiệp Đại học/Cao đẳng;• Có ít nhất 1 năm kinh nghiệm triển khai dự án, sản phẩm công nghệ trong lĩnh vực, Data, thương mại điện tử, SAAS hoặc các lĩnh vực có liên quan;• Có kiến thức về ERP, Data, BI System,…là 1 lợi thế;• Là người cẩn thận, tỉ mỉ và yêu thích công nghệ;• Kỹ năng phân tích, giải quyết vấn đề, quản lý thời gian tốt;• Khả năng thích ứng để thay đổi nhanh, ham học hỏi, có khả năng tự học và nghiên cứu tài liệu, chịu được áp lực công việc cao;• Không ngại khó, sẵn sàng phá vỡ những giới hạn của bản thân;• Tư duy về quản trị và hệ thống;• Khả năng thuyết trình, training về sản phẩm và dịch vụ.",0.557,
425,high,39568,1029,Chuyên Viên Hành Chính Nhân Sự,Nhân Viên Kế Toán,"['quản lý văn thư, Hồ sơ', 'tổ chức sự kiện nội bộ', 'hỗ trợ tuyển dụng', 'quản lý thông tin nhân sự', 'tin học văn phòng', 'kỹ năng giao tiếp', 'giải quyết vấn đề', 'tính cẩn thận & tỉ mỉ']","- Giới tính: Nam/Nữ, tốt nghiệp CĐ trở lên- Ưu tiên ứng viên sống ở Củ Chi - HCM hoặc quận lận cận- Ưu tiên ứng viên mạnh về mảng tính giá thành sản phẩm- Độ tuổi: Không giới hạn- Tác phong chuyên nghiệp, linh hoạt, kỹ năng giao tiếp tốt.- Thành thạo tin học văn phòng ĐẶC BIỆT LÀ EXCEL- Nhiệt tình,chăm chỉ, có tinh thần cầu tiến",0.902,
426,medium,39568,4939,Chuyên Viên Hành Chính Nhân Sự,Chuyên Viên Tư Vấn Tài Chính - Pruventure With PRUDENTIAL (Lương Kinh Doanh 15 Triệu),"['quản lý văn thư, Hồ sơ', 'tổ chức sự kiện nội bộ', 'hỗ trợ tuyển dụng', 'quản lý thông tin nhân sự', 'tin học văn phòng', 'kỹ năng giao tiếp', 'giải quyết vấn đề', 'tính cẩn thận & tỉ mỉ']","- Tuổi từ 24 - 39- Tốt nghiệp Cao Đẳng, Đại Học- Từng là nhân viên kinh doanh/ tư vấn viên với ít nhất từ 1 năm kinh nghiệm trong các ngành: Bảo Hiểm, Tài Chính Ngân Hàng, Bất Động Sản, Du Lịch,...- Định hướng phát triển lâu dài đối với lĩnh vực Bảo hiểm nhân thọ- Kỹ năng giao tiếp, tư vấn thuyết phục khách hàng tốt- Ngoại hình ưa nhìn, tác phong chuyên nghiệp, năng động, nhiệt huyết và tinh thần ham học hỏi, cầu tiến trong sự nghiệp",0.562,
427,high,41017,8777,Công Nhân Sửa Chữa May Móc Khuôn Mẫu,Nhân Viên Tư Vấn Và Chăm Sóc Khách Hàng,"['đọc bản vẽ kỹ thuật', 'sử dụng dụng cụ cơ khí', 'bảo trì máy móc', 'sửa chữa khuôn mẫu (cơ bản)', 'an toàn lao động', 'cẩn thận, Tỉ mỉ']","- Nữ, tuổi từ 21-26.- Tiếng Anh giao tiếp cơ bản.- Nhanh nhẹn, hoạt bát, có khả năng chịu được áp lực và chủ động trong công việc- Kỹ năng giao tiếp (tiếng Việt, tiếng Anh) và xử lý tình huống tốt là một lợi thế- Có laptop cá nhân.- Không đòi hỏi kinh nghiệm, được đào tạo từ đầu.- Yêu thích công việc chăm sóc khách hàng, quan tâm đến khách hàng để giúp học viên thực sự tiến bộ qua quá trình học.- Trung thực, tỉ mỉ, tận tâm với công việc, có khả năng chịu áp lực.",0.834,
428,medium,41017,9554,Công Nhân Sửa Chữa May Móc Khuôn Mẫu,Nhân Viên Kinh Doanh - Sale Online - TMĐT,"['đọc bản vẽ kỹ thuật', 'sử dụng dụng cụ cơ khí', 'bảo trì máy móc', 'sửa chữa khuôn mẫu (cơ bản)', 'an toàn lao động', 'cẩn thận, Tỉ mỉ']","- Ứng viên từ 22 tuổi trở lên, có bằng tốt nghiệp từ trung cấp trở lên.- Có kinh nghiệm làm nhân viên kinh doanh, nhân viên bán hàng.- Có khả năng sử dụng máy tính thành thạo và biết sử dụng các công cụ hỗ trợ giao tiếp trực tuyến và kinh doanh online.",0.718,
429,medium,31321,1907,Nhân Viên Park Time,Trưởng Vùng Kinh Doanh,"['kỹ năng giao tiếp cơ bản', 'thái độ học hỏi nhanh', 'tinh thần trách nhiệm', 'sử dụng tin học văn phòng cơ bản', 'khả năng làm việc nhóm']","- Ưu tiên nam, có ít nhất 3 năm kinh nghiệm quản lý ở vị trí tương đương hoặc ít nhất 5 năm kinh doanh trong ngành chăn nuôi, thú y- Tốt nghiệp đại học trở lên chuyên ngành thú y, chăn nuôi thú y.- Nắm vững về các loại vắc xin và có kinh nghiệm phát triển thị trường các sản phẩm vắc xin là một lợi thế.- Có kỹ năng tổ chức, quản lý, điều hành, sắp xếp, tổ chức công việc hợp lý.- Năng động, sáng tạo, trách nhiệm và nhiệt tình trong công việc.- Các kỹ năng mềm như kỹ năng giao tiếp, thuyết trình, đàm phán… tốt.- Thành thạo word, Excel, PowerPoint, đã từng sử dụng các công cụ phần mềm phục vụ mục đích kinh doanh, quản lý công việc và sử dụng các trang thiết bị văn phòng.- Làm việc độc lập và chịu được áp lực công việc cao.- Có tinh thần trách nhiệm, cẩn thận, nhiệt tình.- Có thể đi công tác xa dài ngày.",0.523,
430,medium,19896,11231,Bản dịch tiếng Hàn,THỰC TẬP SINH FRESHER SALES,"['biên dịch hàn - việt', 'giao tiếp tiếng hàn (topik 5)', 'dịch content social media', 'sử dụng các công cụ dịch thuật', 'microsoft office']","- Sinh viên năm cuối, mới ra trường các chuyên ngành Marketing, Kinh tế, Truyền thông,v.v.. - Ưu tiên có từ 2 - 3 tháng kinh nghiệm liên quan đến Sales và Marketing. - Có mức độ yêu thích nhất định với các lĩnh vực Martech, Adtech, Thương mại điện tử xuyên biên giới và nhạy bén với công nghệ. - Khả năng đọc hiểu và trao đổi qua văn bản, tin nhắn bằng tiếng Anh khá/ tốt. - Sử dụng thành thạo Microsoft Office: Word, PowerPoint, Excel. - Có laptop cá nhân.",0.591,
431,medium,1597,10790,Cv Chăm Sóc Khách Hàng,GIÁO VIÊN TIẾNG ANH TIỂU HỌC,"['giao tiếp qua điện thoại và email', 'lắng nghe và thấu hiểu khách hàng', 'kỹ năng xử lý tình huống, Giải quyết khiếu nại', 'giọng nói truyền cảm, Dễ nghe', 'sử dụng các phần mềm crm cơ bản']","- Tốt nghiệp Đại học/ Cao đẳng hoặc sinh viên chuyên ngành ngôn ngữ Anh hoặc các chuyên ngành khác nhưng đam mê, yêu thích việc giảng dạy tiếng Anh. - Nghe – nói Tiếng Anh lưu loát, thành thạo, phát âm chuẩn, ngữ điệu tự nhiên. - Phong cách năng động, cởi mở, thân thiện, trẻ trung và nhiệt huyết - Có đam mê và muốn phát triển nghề nghiệp trong lĩnh vực giáo dục- Trung thực, tận tâm, thân thiện & hài hước. - Ứng viên có kinh nghiệm làm trợ giảng, Ưu tiên ứng viên IELTS 6.0 Listening & Speaking trở lên là một lợi thế. Nam/Nữ. Độ tuổi từ 18 - 35,",0.573,
432,medium,5439,1513,Nhân Viên Lễ Tân,Thực Tập Sinh Nghiên Cứu Thị Trường,"['giao tiếp tiếng anh cơ bản', 'kỹ năng chăm sóc khách hàng', 'thành thạo phần mềm quản lý khách sạn (pms)', 'giải quyết vấn đề nhanh chóng', 'sắp xếp và tổ chức công việc', 'tin học văn phòng']","- Ưu tiên sinh viên năm 4 đã học xong các môn hoặc sinh viên mới ra trường.- Tư duy nhanh nhẹn, hoạt bát, có khả năng phân tích số liệu.- Có kiến thức và khả năng phân tích, đánh giá thị trường bất động sản.- Sử dụng thành thạo tin học văn phòng đặc biệt là Powerpoint.",0.593,
433,medium,8942,7425,Nhân Viên....,Nhân Viên Kế Toán Nội Bộ,"['kế toán tổng hợp', 'kế toán thuế', 'phân tích báo cáo tài chính', 'sử dụng phần mềm misa, Fast', 'microsoft excel thành thạo', 'kiểm toán nội bộ', 'tuân thủ pháp luật kế toán']","- Tốt nghiệp Cao đẳng trở lên ngành: Tài chính, Kế toán, Kiểm toán- Kinh nghiệm: 1 năm- Cẩn thận, gọn gàng, làm việc có trách nhiệm- Sử dụng thành thạo phần mềm kế toán (Misa)- Thành thạo tin học văn phòng (Word, Excel…)",0.67,
434,high,8192,9545,Kỹ Thuật Viên Sub Eqm(đang Tìm Việc),Chuyên Viên Kế Toán Tổng Hợp,"['đọc hiểu bản vẽ kỹ thuật', 'sửa chữa và bảo trì thiết bị cơ bản', 'kỹ năng cad (autocad)', 'vận hành máy móc công nghiệp', 'làm việc nhóm', 'giải quyết vấn đề', 'an toàn lao động']","ￚ Bằng cấp: Đại học trở lênￚ Chuyên ngành: Tài chính, kế toánￚ Kiến thức/Chứng chỉ bắt buộc: Có kiến thức về kế toán, tài chính, ưu tiên có kinh nghiệm trong mảng thương mại (bán lẻ, bán buôn..),ￚ Kinh nghiệm: 2 năm – 4 nămￚ Phẩm chất, thái độ:+ Chính trực+ Tư duy nhạy bén+ Tự tin, quyết đoán.+ Cầu toàn, chỉn chuￚ Kỹ năng:+ Sử dụng thành thạo các phần mềm tin học văn phòng (MS Office,…)+ Sử dụng các phần mềm kế toán: Fast, Misa+ Kỹ năng giao tiếp+ Kỹ năng thuyết trình+ Kỹ năng làm việc nhóm, làm việc độc lập+ Kỹ năng giải quyết các vấn đề phát sinh+ Kỹ năng chịu áp lực trong công việc+ Khả năng đọc, hiểu Tiếng Anh cơ bản.+ Sáng tạo và cập nhật xu hướng thị trường.",0.818,
435,medium,8192,6345,Kỹ Thuật Viên Sub Eqm(đang Tìm Việc),Nhân Viên Phát Triển Thị Trường,"['đọc hiểu bản vẽ kỹ thuật', 'sửa chữa và bảo trì thiết bị cơ bản', 'kỹ năng cad (autocad)', 'vận hành máy móc công nghiệp', 'làm việc nhóm', 'giải quyết vấn đề', 'an toàn lao động']","KIẾN THỨC- Có kiến thức về thị trường giao nhận, vận tải, kho bãi, bán lẻ, thương mại điện tử- Hiểu biết về ứng dụng công nghệTHÁI ĐỘ- Tinh thần trách nhiệm cao- Chủ động, có tinh thần cầu tiến và học hỏi- Vui vẻ, thân thiện- Nhanh nhẹn, linh hoạtKỸ NĂNG- Giải quyết vấn đề- Giao tiếp tốt- Phân tích số liệu- Làm việc nhóm- Thành thạo tin học văn phòng, đặc biệt là Excel- TƯ VẤN GIỚI THIỆU DỊCH VỤKINH NGHIỆM LÀM VIỆC- Có ít nhất 6 tháng kinh nghiệm làm việc liên quan đến sales, chăm sóc khách hàng, tư vấn khách hàng, dịch vụ khách hàng",0.697,
436,medium,36981,10042,Giáo viên,Nhân viên tư vấn bán hàng ô tô,"['kỹ năng sư phạm cơ bản', 'kỹ năng giao tiếp tốt', 'soạn giáo án', 'kiến thức chuyên môn vững vàng', 'sử dụng thành thạo microsoft office']","II. YÊU CẦU : Nam/ nữ : Tuổi từ 21 – 30 - Tốt nghiệp trung cấp/ cao đẳng/ đại học - Kỹ năng giao tiếp tốt, năng động, biết cách xử lý tình huống tốt - Tin học văn phòng thành thạo - Ngoại hình ưa nhìn: Chiều cao từ 1m58 ( nữ), 1m65 ( nam)",0.717,
437,high,33352,14489,Nhân Viên(đang Tìm Việc),Nhân viên kinh doanh,"['quản lý văn thư, Hồ sơ', 'kỹ năng giao tiếp và đàm phán', 'tổ chức sự kiện nội bộ', 'sử dụng thành thạo ms office (word, Excel, Powerpoint)', 'giải quyết vấn đề linh hoạt', 'tiếng anh giao tiếp cơ bản']","- Yêu thích và đam mê kinh doanh, bán hàng. -Nhanh nhẹn, khả năng giao tiếp, thuyết phục tốt. -Yêu thích lĩnh vực kinh doanh, tư vấn, bán hàng muốn phát triển bản thân, thu nhập cao. -Ham học hỏi, chịu khó, kiên trì, Trung thực, nhanh nhẹn, nhiệt tình trong công việc -Không ngừng phấn đấu và rèn luyện bản thân, đột phá giới hạn trong công việc tạo thành công và tạo thu nhập hơn mong đợi, không yêu cầu ứng viên có kinh nghiệm, chỉ cần các bạn có nhiệt huyết. - Thành thạo kỹ năng tin học văn phòng (Word, Excel) và am hiểu internet, mạng xã hội. -Ưu tiên ứng viên: có kinh nghiệm tư vấn, chăm sóc khách hàng, bán hàng qua điện thoại, chưa có kinh nghiệm sẽ được đào tạo.",0.88,
438,medium,33352,12547,Nhân Viên(đang Tìm Việc),"Công ty đang cần tuyển 5 lái xe ,phụ xe làm tại Hà Nam h","['quản lý văn thư, Hồ sơ', 'kỹ năng giao tiếp và đàm phán', 'tổ chức sự kiện nội bộ', 'sử dụng thành thạo ms office (word, Excel, Powerpoint)', 'giải quyết vấn đề linh hoạt', 'tiếng anh giao tiếp cơ bản']","THLV : 8h/ngày (quá giờ tính tăng ca) Nam từ 18 t tới 40tuổi. Trung Thực,chăm chỉ,có trách nhiệm với công việc *********",0.579,
439,medium,19844,8921,Kỹ Thuật Xây Dựng,Chuyên Viên Tài Chính Doanh Nghiệp,"['autocad', 'quản lý dự án', 'giám sát thi công', 'bóc tách khối lượng, Lập dự toán', 'đọc hiểu bản vẽ kỹ thuật']","- Tốt nghiệp Đại học chuyên ngành Tài chính doanh nghiệp, kế toán, kiểm toán,…- Có từ 2 năm kinh nghiệm tại vị trí tương đương- Thành thạo MS Office & các công cụ khác phục vụ công việc.- Có kiến thức về tài chính doanh nghiệp, chính sách tiền tệ, ngân hàng.- Kỹ năng quản lý chung (lập kế hoạch, phân công công việc, đánh giá hiệu quả công việc,…)- Tiếng Anh sử dụng tốt trong công việc",0.644,
440,medium,44480,1901,Nhân Viên Phục Vụ,Nhân Viên Tư Vấn Vé Máy Bay (Ca Tối),"['kỹ năng phục vụ khách hàng', 'ghi order nhanh và chính xác', 'giải quyết tình huống', 'làm việc dưới áp lực', 'giao tiếp hiệu quả']","- Sử dụng thành thạo tin học văn phòng.- Khả năng giao tiếp, tư vấn, thuyết phục, giải quyết tình huống tốt.- Nhân viên sẽ được đào tạo thêm về kiến thức chuyên môn phục vụ cho công việc.- Có kinh nghiệm về vé máy bay, du lịch, khách sạn hoặc visa là một lợi thế.- Thời gian làm việc: từ 21h00 - 6h00.",0.651,
